timestamp,usage
2017-06-04 07:59:42,129
2017-06-04 08:59:42,164
2017-06-04 09:59:48,245
2017-06-04 10:59:48,317
2017-06-04 11:59:44,341
2017-06-04 13:02:48,342
2017-06-04 14:02:47,341
2017-06-04 14:02:47,341
2017-06-04 16:04:12,279
2017-06-05 09:30:15,265
2017-06-05 10:30:17,346
2017-06-05 11:30:18,349
2017-06-05 12:04:14,346
2017-06-05 12:57:15,352
2017-06-05 13:30:19,354
2017-06-05 14:30:17,345
2017-06-05 16:04:18,293
2017-06-06 08:57:22,166
2017-06-06 10:30:20,277
2017-06-06 10:57:20,296
2017-06-06 12:30:24,331
2017-06-06 12:57:21,339
2017-06-06 13:57:22,337
2017-06-06 15:04:22,305
2017-06-06 16:04:23,269
2017-06-07 08:30:27,135
2017-06-07 09:30:27,192
2017-06-07 09:57:27,208
2017-06-07 10:57:30,255
2017-06-07 12:03:29,285
2017-06-07 13:04:28,295
2017-06-07 14:03:28,295
2017-06-07 15:04:30,269
2017-06-07 15:04:30,269
2017-06-08 08:57:34,101
2017-06-08 10:30:34,207
2017-06-08 10:57:34,225
2017-06-08 12:30:36,279
2017-06-08 13:30:36,339
2017-06-08 14:30:35,354
2017-06-08 14:03:38,350
2017-06-08 16:04:39,347
2017-06-09 08:30:45,101
2017-06-09 09:30:45,127
2017-06-09 09:57:41,138
2017-06-09 11:30:41,231
2017-06-09 11:57:46,256
2017-06-09 13:30:42,353
2017-06-09 14:30:42,353
2017-06-09 15:04:44,341
2017-06-09 16:03:43,295
2017-06-10 08:30:47,103
2017-06-10 09:30:49,162
2017-06-10 10:30:48,229
2017-06-10 10:57:52,244
2017-06-10 11:57:49,264
2017-06-10 13:04:49,302
2017-06-10 14:03:49,293
2017-06-10 14:03:49,293
2017-06-10 15:30:49,266
2017-06-11 08:30:54,181
2017-06-11 08:57:56,202
2017-06-11 09:57:59,285
2017-06-11 10:57:55,343
2017-06-11 12:30:56,347
2017-06-11 13:31:01,351
2017-06-11 14:04:00,352
2017-06-11 15:03:58,351
2017-06-11 16:01:00,312
2017-06-12 08:31:01,209
2017-06-12 09:26:58,274
2017-06-12 10:31:04,334
2017-06-12 11:31:05,351
2017-06-12 12:04:04,354
2017-06-12 13:04:04,354
2017-06-12 14:03:59,340
2017-06-12 15:01:03,330
2017-06-12 15:01:03,330
2017-06-13 09:31:01,211
2017-06-13 09:57:08,250
2017-06-13 11:31:06,342
2017-06-13 11:57:06,352
2017-06-13 13:31:08,350
2017-06-13 13:57:07,353
2017-06-13 15:04:08,324
2017-06-13 16:04:08,326
2017-06-14 08:27:10,130
2017-06-14 09:27:10,193
2017-06-14 10:27:09,246
2017-06-14 11:27:06,282
2017-06-14 12:27:06,304
2017-06-14 13:27:07,324
2017-06-14 14:01:11,323
2017-06-14 15:01:12,308
2017-06-14 16:01:11,260
2017-06-15 08:34:10,116
2017-06-15 09:27:11,176
2017-06-15 10:27:15,239
2017-06-15 11:27:14,299
2017-06-15 12:27:10,344
2017-06-15 13:01:14,354
2017-06-15 14:27:12,354
2017-06-15 15:01:13,354
2017-06-15 16:01:15,353
2017-06-16 08:27:13,166
2017-06-16 09:27:13,345
2017-06-16 10:34:13,354
2017-06-16 11:01:13,354
2017-06-16 12:01:16,354
2017-06-16 13:27:17,354
2017-06-16 14:01:18,354
2017-06-16 15:01:18,315
2017-06-16 15:01:18,315
2017-06-17 08:27:16,118
2017-06-17 09:27:20,171
2017-06-17 10:31:16,242
2017-06-17 11:31:18,285
2017-06-17 12:04:19,285
2017-06-17 12:57:17,292
2017-06-17 14:04:21,300
2017-06-17 14:04:21,300
2017-06-17 15:31:21,268
2017-06-18 08:28:25,185
2017-06-18 09:28:22,240
2017-06-18 10:28:58,318
2017-06-18 11:01:57,343
2017-06-18 12:01:59,345
2017-06-18 13:01:56,348
2017-06-18 13:54:59,349
2017-06-18 15:01:58,327
2017-06-18 15:01:58,327
2017-06-19 08:25:01,179
2017-06-19 08:58:05,215
2017-06-19 09:58:04,294
2017-06-19 10:59:00,348
2017-06-19 11:25:04,347
2017-06-19 12:58:01,354
2017-06-19 13:25:03,354
2017-06-19 14:58:03,353
2017-06-19 15:32:05,336
2017-06-22 08:59:44,83
2017-06-22 09:59:44,128
2017-06-22 10:59:47,187
2017-06-22 11:59:46,259
2017-06-22 12:59:47,343
2017-06-22 13:32:43,353
2017-06-22 14:39:47,353
2017-06-22 15:26:49,349
2017-06-23 08:59:50,98
2017-06-23 09:59:52,135
2017-06-23 10:59:53,236
2017-06-23 11:59:50,322
2017-06-23 13:06:52,354
2017-06-23 13:59:53,354
2017-06-23 14:26:51,354
2017-06-23 15:26:56,350
2017-06-24 09:30:01,139
2017-06-24 09:55:57,154
2017-06-24 11:29:57,228
2017-06-24 12:30:03,281
2017-06-24 12:56:58,308
2017-06-24 13:56:01,319
2017-06-24 14:56:02,308
2017-06-24 16:00:04,272
2017-06-25 08:26:08,142
2017-06-25 09:19:19,196
2017-06-25 09:56:19,227
2017-06-25 10:56:23,272
2017-06-25 12:29:21,353
2017-06-25 13:03:20,352
2017-06-25 13:03:20,352
2017-06-25 15:02:24,344
2017-06-25 15:02:24,344
2017-06-26 08:59:29,191
2017-06-26 09:59:25,265
