timestamp,usage
2017-06-04 07:59:42,204
2017-06-04 08:59:42,332
2017-06-04 09:59:48,485
2017-06-04 10:59:48,583
2017-06-04 11:59:44,614
2017-06-04 13:02:48,605
2017-06-04 14:02:47,585
2017-06-04 14:02:47,585
2017-06-04 16:04:12,470
2017-06-05 09:30:15,487
2017-06-05 10:30:17,595
2017-06-05 11:04:19,612
2017-06-05 12:04:14,591
2017-06-05 12:57:15,595
2017-06-05 13:30:19,592
2017-06-05 14:30:17,556
2017-06-05 16:04:18,454
2017-06-06 08:57:22,333
2017-06-06 10:30:20,521
2017-06-06 10:57:20,549
2017-06-06 12:30:24,609
2017-06-06 12:57:21,614
2017-06-06 13:30:21,601
2017-06-06 15:04:22,518
2017-06-06 16:04:23,443
2017-06-07 08:30:27,259
2017-06-07 09:30:27,381
2017-06-07 09:57:27,413
2017-06-07 10:57:30,486
2017-06-07 12:03:29,518
2017-06-07 13:04:28,520
2017-06-07 14:03:28,503
2017-06-07 15:04:30,443
2017-06-07 15:04:30,443
2017-06-08 08:57:34,158
2017-06-08 10:30:34,312
2017-06-08 10:57:34,358
2017-06-08 12:30:36,466
2017-06-08 13:30:36,551
2017-06-08 14:30:35,588
2017-06-08 14:57:41,589
2017-06-08 16:04:39,582
2017-06-09 08:30:45,116
2017-06-09 09:30:45,167
2017-06-09 09:57:41,185
2017-06-09 11:30:41,363
2017-06-09 11:57:46,404
2017-06-09 13:30:42,506
2017-06-09 14:03:42,489
2017-06-09 15:04:44,453
2017-06-09 16:03:43,373
2017-06-10 08:30:47,208
2017-06-10 09:30:49,324
2017-06-10 10:30:48,425
2017-06-10 10:57:52,445
2017-06-10 11:57:49,480
2017-06-10 13:30:49,514
2017-06-10 14:03:49,511
2017-06-10 14:03:49,511
2017-06-10 15:30:49,448
2017-06-11 08:30:54,295
2017-06-11 08:57:56,367
2017-06-11 09:57:59,485
2017-06-11 10:57:55,558
2017-06-11 12:30:56,567
2017-06-11 13:04:00,568
2017-06-11 14:04:00,555
2017-06-11 15:03:58,536
2017-06-11 16:01:00,469
2017-06-12 08:31:01,342
2017-06-12 09:26:58,470
2017-06-12 10:31:04,550
2017-06-12 11:31:05,585
2017-06-12 12:04:04,604
2017-06-12 13:04:04,603
2017-06-12 14:03:59,591
2017-06-12 15:01:03,566
2017-06-12 15:01:03,566
2017-06-13 09:31:01,403
2017-06-13 09:57:08,461
2017-06-13 11:31:06,582
2017-06-13 11:57:06,597
2017-06-13 13:31:08,612
2017-06-13 13:57:07,612
2017-06-13 15:04:08,563
2017-06-13 16:04:08,521
2017-06-14 08:27:10,277
2017-06-14 09:27:10,462
2017-06-14 10:27:09,583
2017-06-14 11:27:06,662
2017-06-14 12:27:06,690
2017-06-14 13:01:11,712
2017-06-14 14:01:11,684
2017-06-14 15:01:12,608
2017-06-14 16:01:11,448
2017-06-15 08:34:10,141
2017-06-15 09:27:11,212
2017-06-15 10:27:15,310
2017-06-15 11:27:14,417
2017-06-15 12:27:10,506
2017-06-15 13:34:13,554
2017-06-15 14:01:13,556
2017-06-15 15:01:13,535
