timestamp,usage
2017-06-04 07:59:42,556
2017-06-04 08:59:42,857
2017-06-04 09:59:48,1172
2017-06-04 10:59:48,1363
2017-06-04 11:59:44,1399
2017-06-04 13:02:48,1376
2017-06-04 14:02:47,1361
2017-06-04 14:02:47,1361
2017-06-04 16:04:12,1130
2017-06-05 09:30:15,1092
2017-06-05 10:30:17,1297
2017-06-05 11:30:18,1349
2017-06-05 12:30:16,1380
2017-06-05 12:57:15,1390
2017-06-05 13:30:19,1395
2017-06-05 14:30:17,1359
2017-06-05 16:04:18,1161
2017-06-06 08:57:22,867
2017-06-06 10:30:20,1231
2017-06-06 10:57:20,1281
2017-06-06 12:30:24,1357
2017-06-06 12:57:21,1353
2017-06-06 13:30:21,1349
2017-06-06 15:04:22,1255
2017-06-06 16:04:23,1132
2017-06-07 08:30:27,664
2017-06-07 09:30:27,926
2017-06-07 09:57:27,988
2017-06-07 10:57:30,1092
2017-06-07 12:03:29,1145
2017-06-07 13:04:28,1133
2017-06-07 14:03:28,1121
2017-06-07 15:04:30,1051
2017-06-07 15:04:30,1051
2017-06-08 08:57:34,411
2017-06-08 10:30:34,527
2017-06-08 10:57:34,552
2017-06-08 12:30:36,620
2017-06-08 13:30:36,729
2017-06-08 14:30:35,794
2017-06-08 14:57:41,808
2017-06-08 16:04:39,819
2017-06-09 08:30:45,396
2017-06-09 09:30:45,422
2017-06-09 09:57:41,439
2017-06-09 11:30:41,562
2017-06-09 11:57:46,581
2017-06-09 13:30:42,667
2017-06-09 14:03:42,694
2017-06-09 15:04:44,705
2017-06-09 16:03:43,662
2017-06-10 08:30:47,610
2017-06-10 09:30:49,918
2017-06-10 10:30:48,1102
2017-06-10 10:57:52,1129
2017-06-10 11:57:49,1202
2017-06-10 13:04:49,1253
2017-06-10 14:03:49,1223
2017-06-10 14:03:49,1223
2017-06-10 15:30:49,1110
2017-06-11 08:30:54,733
2017-06-11 08:57:56,865
2017-06-11 09:57:59,1179
2017-06-11 10:57:55,1364
2017-06-11 12:30:56,1422
2017-06-11 13:04:00,1427
2017-06-11 14:04:00,1407
2017-06-11 15:03:58,1336
2017-06-11 16:01:00,1188
2017-06-12 08:31:01,753
2017-06-12 09:26:58,1050
2017-06-12 10:31:04,1280
2017-06-12 11:31:05,1350
2017-06-12 12:04:04,1368
2017-06-12 13:04:04,1353
2017-06-12 14:03:59,1319
2017-06-12 15:01:03,1269
2017-06-12 15:01:03,1269
2017-06-13 09:31:01,949
2017-06-13 09:57:08,1074
2017-06-13 11:31:06,1280
2017-06-13 11:57:06,1310
2017-06-13 13:31:08,1318
2017-06-13 13:57:07,1318
2017-06-13 15:04:08,1246
2017-06-13 16:04:08,1161
2017-06-14 08:27:10,655
2017-06-14 09:27:10,919
2017-06-14 10:27:09,1067
2017-06-14 11:27:06,1142
2017-06-14 12:27:06,1183
2017-06-14 13:27:07,1213
2017-06-14 14:01:11,1207
2017-06-14 15:01:12,1131
2017-06-14 16:01:11,1032
2017-06-15 08:34:10,460
2017-06-15 09:27:11,554
2017-06-15 10:27:15,679
2017-06-15 11:27:14,759
2017-06-15 12:27:10,826
2017-06-15 13:34:13,907
2017-06-15 14:27:12,939
2017-06-15 15:27:12,961
2017-06-15 16:01:15,974
2017-06-16 08:27:13,573
2017-06-16 09:27:13,832
2017-06-16 10:34:13,888
2017-06-16 11:27:17,905
2017-06-16 12:01:16,915
2017-06-16 13:01:16,945
2017-06-16 14:01:18,901
2017-06-16 15:01:18,831
2017-06-16 15:01:18,831
2017-06-17 08:27:16,627
2017-06-17 09:27:20,926
2017-06-17 10:31:16,1147
2017-06-17 11:31:18,1243
2017-06-17 12:31:21,1276
2017-06-17 12:57:17,1290
2017-06-17 14:04:21,1297
2017-06-17 14:04:21,1297
2017-06-17 15:31:21,1205
2017-06-18 08:28:25,787
2017-06-18 09:28:22,1087
2017-06-18 10:28:58,1335
2017-06-18 11:27:56,1406
2017-06-18 12:01:59,1415
2017-06-18 13:01:56,1418
2017-06-18 13:01:56,1418
2017-06-18 15:01:58,1328
2017-06-18 15:01:58,1328
2017-06-19 08:25:01,754
2017-06-19 08:58:05,949
2017-06-19 09:58:04,1228
2017-06-19 10:59:00,1366
2017-06-19 11:25:04,1381
2017-06-19 12:58:01,1360
2017-06-19 13:25:03,1366
2017-06-19 14:32:03,1318
2017-06-19 15:32:05,1225
2017-06-22 08:59:44,401
2017-06-22 09:59:44,471
2017-06-22 10:59:47,572
2017-06-22 11:59:46,684
2017-06-22 12:59:47,810
2017-06-22 13:32:43,844
2017-06-22 14:39:47,860
2017-06-22 15:59:47,889
2017-06-23 08:59:50,443
2017-06-23 09:59:52,475
2017-06-23 10:59:53,586
2017-06-23 11:59:50,664
2017-06-23 13:26:55,771
2017-06-23 13:59:53,801
2017-06-23 14:59:53,836
2017-06-23 15:26:56,833
2017-06-24 09:30:01,885
2017-06-24 09:55:57,960
2017-06-24 11:29:57,1125
2017-06-24 12:30:03,1211
2017-06-24 12:56:58,1241
2017-06-24 13:56:01,1260
2017-06-24 14:56:02,1265
2017-06-24 16:00:04,1147
2017-06-25 08:26:08,721
2017-06-25 09:19:19,1007
2017-06-25 09:56:19,1136
2017-06-25 10:56:23,1265
2017-06-25 12:29:21,1403
2017-06-25 13:29:24,1409
2017-06-25 13:56:21,1400
2017-06-25 15:02:24,1346
2017-06-25 15:02:24,1346
2017-06-26 08:59:29,895
2017-06-26 09:59:25,1136
2017-06-26 10:59:30,1256
2017-06-26 11:59:29,1343
2017-06-26 12:59:31,1373
2017-06-26 13:59:26,1402
2017-06-26 14:26:26,1403
2017-06-26 15:26:30,1350
2017-06-27 08:59:33,886
2017-06-27 09:59:37,1059
2017-06-27 10:59:38,1179
2017-06-27 11:59:38,1296
2017-06-27 12:59:36,1376
2017-06-27 13:32:35,1394
2017-06-27 14:26:38,1372
2017-06-27 15:26:33,1309
2017-06-28 08:56:40,783
2017-06-28 10:29:41,1024
2017-06-28 10:56:43,1096
2017-06-28 12:29:45,1198
2017-06-28 13:29:45,1251
2017-06-28 14:29:45,1258
2017-06-28 15:02:43,1235
2017-06-28 16:02:40,1136
2017-06-29 08:59:48,485
2017-06-29 09:59:51,582
2017-06-29 10:59:46,728
2017-06-29 12:26:46,847
2017-06-29 12:59:51,869
2017-06-29 13:59:51,920
2017-06-29 14:59:51,969
2017-06-29 15:59:51,972
2017-06-30 08:59:52,470
2017-06-30 09:59:52,491
2017-06-30 10:59:56,546
2017-06-30 11:59:58,637
2017-06-30 12:00:04,1209
2017-06-30 13:25:59,741
2017-06-30 13:59:59,752
2017-06-30 14:26:05,1236
2017-06-30 15:00:00,767
2017-06-30 08:00:03,513
2017-06-30 08:26:02,632
2017-06-30 09:00:00,810
2017-06-30 09:26:03,934
2017-06-30 10:00:05,1058
2017-06-30 10:26:02,1108
2017-06-30 11:00:02,1142
2017-06-30 11:26:04,1157
2017-06-30 12:26:06,1226
2017-06-30 13:00:06,1236
2017-06-30 13:26:01,1231
2017-06-30 13:59:47,1239
2017-06-30 15:00:03,1195
2017-06-30 15:27:04,1138
2017-06-30 16:00:07,1082
2017-07-01 08:26:07,554
2017-07-01 09:26:12,874
2017-07-01 10:26:11,1118
2017-07-01 11:00:09,1180
2017-07-01 12:26:12,1225
2017-07-01 13:00:12,1249
2017-07-01 14:00:09,1234
2017-07-01 15:00:12,1166
2017-07-01 16:00:09,1057
2017-07-02 08:56:14,787
2017-07-02 09:56:15,1084
2017-07-02 10:56:16,1215
2017-07-02 11:56:19,1298
2017-07-02 13:03:20,1308
2017-07-02 14:30:16,1293
2017-07-02 14:03:20,1287
2017-07-02 16:03:20,1129
2017-07-03 08:26:26,668
2017-07-03 09:26:22,997
2017-07-03 10:26:25,1181
2017-07-03 11:26:27,1274
2017-07-03 12:26:27,1305
2017-07-03 12:59:26,1331
2017-07-03 13:59:26,1351
2017-07-03 15:00:23,1285
2017-07-03 16:03:28,1174
2017-07-04 08:26:32,672
2017-07-04 08:59:32,869
2017-07-04 10:26:31,1069
2017-07-04 11:33:31,1159
2017-07-04 12:33:34,1202
2017-07-04 13:00:30,1204
2017-07-04 13:59:31,1206
2017-07-04 15:00:30,1119
2017-07-04 16:00:33,993
2017-07-05 08:26:35,383
2017-07-05 08:59:37,432
2017-07-05 09:59:37,538
2017-07-05 10:59:39,619
2017-07-05 12:26:41,761
2017-07-05 13:33:39,866
2017-07-05 13:59:41,894
2017-07-05 15:26:40,946
2017-07-05 16:00:41,906
2017-07-06 08:26:43,342
2017-07-06 09:33:44,360
2017-07-06 10:26:46,416
2017-07-06 10:59:45,474
2017-07-06 11:59:43,570
2017-07-06 13:26:43,714
2017-07-06 13:59:46,769
2017-07-06 15:26:45,846
2017-07-06 15:00:47,829
2017-07-07 08:26:53,519
2017-07-07 08:59:50,722
2017-07-07 09:59:50,955
2017-07-07 10:59:51,1109
2017-07-07 11:59:51,1180
2017-07-07 12:59:53,1190
2017-07-07 13:59:54,1203
2017-07-07 15:00:51,1142
2017-07-07 16:00:51,1036
2017-07-08 08:59:56,899
2017-07-08 09:59:56,1122
2017-07-08 11:33:56,1348
2017-07-08 11:59:58,1364
2017-07-08 13:34:01,1379
2017-07-08 14:00:59,1382
2017-07-08 15:00:02,1309
2017-07-08 16:01:02,1156
2017-07-09 08:27:02,659
2017-07-09 09:34:05,937
2017-07-09 10:27:03,1055
2017-07-09 11:27:04,1158
2017-07-09 12:27:05,1205
2017-07-09 13:00:08,1205
2017-07-09 14:27:08,1189
2017-07-09 15:00:06,1365
2017-07-09 16:00:09,1236
2017-07-10 08:34:11,735
2017-07-10 09:27:11,1027
2017-07-10 10:27:10,1242
2017-07-10 11:27:14,1326
2017-07-10 12:00:10,1375
2017-07-10 13:00:13,1391
2017-07-10 14:00:15,1361
2017-07-10 15:00:13,1290
2017-07-10 16:00:15,1165
2017-07-11 08:27:19,644
2017-07-11 09:27:16,887
2017-07-11 10:27:18,1034
2017-07-11 11:27:18,1123
2017-07-11 12:27:21,1176
2017-07-11 13:34:21,1206
2017-07-11 14:00:21,1199
2017-07-11 15:00:21,1161
2017-07-11 16:00:21,1047
2017-07-12 08:27:25,377
2017-07-12 09:27:26,451
2017-07-12 10:27:27,543
2017-07-12 11:34:23,661
2017-07-12 12:27:23,723
2017-07-12 13:27:27,839
2017-07-12 14:27:28,906
2017-07-12 15:27:27,939
2017-07-12 16:34:28,958
2017-07-13 08:27:31,420
2017-07-13 09:34:15,454
2017-07-13 10:33:32,552
2017-07-13 11:27:32,621
2017-07-13 12:00:34,646
2017-07-13 13:33:34,682
2017-07-13 14:27:35,703
2017-07-13 15:00:35,685
2017-07-13 16:00:32,647
2017-07-14 08:33:40,577
2017-07-14 09:27:40,848
2017-07-14 10:27:38,1056
2017-07-14 11:27:40,1149
2017-07-14 12:00:37,1213
2017-07-14 13:27:41,1243
2017-07-14 14:00:38,1240
2017-07-14 15:00:38,1156
2017-07-14 16:00:39,1037
2017-07-15 08:57:45,836
2017-07-15 09:57:44,1130
2017-07-15 11:03:48,1293
2017-07-15 11:57:47,1329
2017-07-15 12:57:48,1357
2017-07-15 14:03:46,1354
2017-07-15 15:03:48,1292
2017-07-15 15:03:48,1292
2017-07-16 08:27:50,834
2017-07-16 09:27:53,1141
2017-07-16 10:33:53,1323
2017-07-16 11:27:51,1379
2017-07-16 12:00:54,1416
2017-07-16 13:00:54,1388
2017-07-16 14:00:55,1379
2017-07-16 15:00:55,1310
2017-07-16 16:00:57,1208
2017-07-17 08:31:01,696
2017-07-17 09:31:01,1020
2017-07-17 09:57:02,1202
2017-07-17 11:31:02,1388
2017-07-17 12:04:02,1433
2017-07-17 13:04:03,1453
2017-07-17 14:04:03,1447
2017-07-17 14:04:03,1447
2017-07-17 15:30:59,1345
2017-07-18 08:27:05,653
2017-07-18 10:27:05,1053
2017-07-18 11:34:08,1154
2017-07-18 12:27:09,1234
2017-07-18 13:01:10,1222
2017-07-18 14:01:10,1207
2017-07-18 15:01:07,1165
2017-07-18 16:01:10,1054
2017-07-19 08:57:12,439
2017-07-19 10:31:15,652
2017-07-19 10:58:15,736
2017-07-19 12:31:16,913
2017-07-19 13:31:17,992
2017-07-19 14:31:17,1086
2017-07-19 15:31:17,1118
2017-07-19 16:04:17,1130
2017-07-20 08:27:22,395
2017-07-20 09:27:19,434
2017-07-20 10:27:22,558
2017-07-20 11:27:22,718
2017-07-20 12:34:23,785
2017-07-20 13:27:23,844
2017-07-20 14:27:22,937
2017-07-20 15:27:24,990
2017-07-20 16:01:22,988
2017-07-21 08:31:30,630
2017-07-21 09:31:26,906
2017-07-21 10:31:26,1107
2017-07-21 11:30:28,1197
2017-07-21 11:57:30,1239
2017-07-21 12:57:27,1276
2017-07-21 14:04:30,1262
2017-07-21 14:04:30,1262
2017-07-21 15:31:28,1142
2017-07-22 09:31:35,1076
2017-07-22 10:31:37,1263
2017-07-22 11:31:35,1350
2017-07-22 12:31:37,1350
2017-07-22 12:57:35,1360
2017-07-22 13:31:38,1365
2017-07-22 14:31:37,1240
2017-07-22 15:57:37,1236
2017-07-23 08:30:41,827
2017-07-23 08:57:42,1004
2017-07-23 10:31:36,1357
2017-07-23 11:04:42,1388
2017-07-23 11:57:41,1401
2017-07-23 13:31:41,1431
2017-07-23 13:57:41,1425
2017-07-23 15:04:43,1371
2017-07-23 16:04:46,1229
2017-07-24 08:27:47,683
2017-07-24 09:34:49,1000
2017-07-24 10:27:47,1175
2017-07-24 11:27:51,1283
2017-07-24 12:30:48,1358
2017-07-24 13:04:50,1366
2017-07-24 13:57:51,1370
2017-07-24 14:30:52,1342
2017-07-24 15:31:49,1254
2017-07-25 09:27:55,939
2017-07-25 10:27:56,1116
2017-07-25 11:27:55,1224
2017-07-25 12:34:55,1294
2017-07-25 13:27:56,1295
2017-07-25 14:00:58,1298
2017-07-25 15:00:56,1250
2017-07-25 16:00:59,1144
2017-07-26 08:28:01,485
2017-07-26 09:35:02,634
2017-07-26 10:35:03,823
2017-07-26 11:28:02,911
2017-07-26 12:28:02,1031
2017-07-26 13:28:04,1090
2017-07-26 14:41:04,1124
2017-07-26 15:28:04,1156
2017-07-26 16:01:04,1172
2017-07-27 08:02:24,483
2017-07-27 09:32:21,515
2017-07-27 10:32:24,626
2017-07-27 11:31:20,767
2017-07-27 12:32:25,850
2017-07-27 13:32:24,891
2017-07-27 14:31:20,945
2017-07-27 15:32:23,975
2017-07-27 16:32:24,977
2017-07-28 08:32:24,688
2017-07-28 09:28:24,970
2017-07-28 10:32:29,1222
2017-07-28 11:32:28,1313
2017-07-28 12:28:29,1344
2017-07-28 13:31:29,1361
2017-07-28 14:02:29,1360
2017-07-28 15:02:29,1304
2017-07-28 16:02:30,1192
2017-07-29 09:28:32,1097
2017-07-29 10:28:34,1262
2017-07-29 11:28:34,1385
2017-07-29 11:55:30,1390
2017-07-29 13:02:35,1405
2017-07-29 14:01:32,1393
2017-07-29 14:01:32,1393
2017-07-29 16:02:35,1182
2017-07-30 08:28:35,748
2017-07-30 09:28:40,1067
2017-07-30 10:28:38,1269
2017-07-30 10:55:36,1293
2017-07-30 12:28:37,1379
2017-07-30 13:01:39,1377
2017-07-30 14:01:36,1380
2017-07-30 15:01:39,1330
2017-07-30 16:01:39,1215
2017-08-01 08:25:46,758
2017-08-01 08:58:41,964
2017-08-01 09:58:41,1280
2017-08-01 10:58:45,1437
2017-08-01 11:58:45,1458
2017-08-01 12:58:47,1459
2017-08-01 13:58:48,1476
2017-08-01 14:25:46,1463
2017-08-01 15:25:42,1386
2017-08-02 09:28:50,945
2017-08-02 10:28:53,1072
2017-08-02 11:28:49,1186
2017-08-02 12:28:52,1262
2017-08-02 12:58:51,1268
2017-08-02 13:58:53,1288
2017-08-02 14:25:50,1247
2017-08-02 15:31:52,1172
2017-08-05 08:29:08,572
2017-08-05 09:29:08,847
2017-08-05 10:29:08,1059
2017-08-05 11:29:09,1190
2017-08-05 11:56:10,1249
2017-08-05 13:02:08,1276
2017-08-05 14:02:11,1265
2017-08-05 15:02:10,1196
2017-08-05 16:02:11,1074
2017-08-06 08:56:10,812
2017-08-06 10:29:11,1207
2017-08-06 11:29:14,1332
2017-08-06 11:56:16,1351
2017-08-06 12:56:16,1347
2017-08-06 14:02:16,1348
2017-08-06 15:02:17,1254
2017-08-06 16:02:16,1108
2017-08-07 08:55:20,895
2017-08-07 09:59:20,1182
2017-08-07 10:59:20,1335
2017-08-07 11:59:20,1380
2017-08-07 12:59:22,1405
2017-08-07 13:59:22,1424
2017-08-07 14:26:23,1410
2017-08-07 15:32:22,1310
2017-08-08 08:59:24,799
2017-08-08 09:59:28,1077
2017-08-08 10:59:25,1300
2017-08-08 11:59:28,1365
2017-08-08 12:59:24,1392
2017-08-08 13:25:28,1381
2017-08-08 14:26:29,1369
2017-08-08 15:26:23,1317
2017-08-09 08:29:28,742
2017-08-09 08:55:33,870
2017-08-09 09:55:30,1047
2017-08-09 10:56:33,1158
2017-08-09 11:56:32,1222
2017-08-09 13:02:32,1237
2017-08-09 14:02:34,1217
2017-08-09 14:02:34,1217
2017-08-09 16:02:32,1076
2017-08-10 09:29:38,565
2017-08-10 09:55:38,624
2017-08-10 11:29:39,745
2017-08-10 12:29:40,811
2017-08-10 12:55:40,841
2017-08-10 13:56:35,926
2017-08-10 15:25:39,983
2017-08-10 15:59:39,984
2017-08-11 08:25:43,450
