timestamp,usage
2017-06-04 07:59:42,70
2017-06-04 08:59:42,89
2017-06-04 09:59:48,159
2017-06-04 10:59:48,228
2017-06-04 11:59:44,268
2017-06-04 13:02:48,278
2017-06-04 14:02:47,247
2017-06-04 14:02:47,247
2017-06-04 16:04:12,171
2017-06-05 09:30:15,92
2017-06-05 10:30:17,137
2017-06-05 11:30:18,171
2017-06-05 12:30:16,192
2017-06-05 12:04:14,187
2017-06-05 13:30:19,188
2017-06-05 14:30:17,167
2017-06-05 16:04:18,130
2017-06-06 08:57:22,79
2017-06-06 10:30:20,169
2017-06-06 10:57:20,186
2017-06-06 12:30:24,215
2017-06-06 12:04:24,208
2017-06-06 13:30:21,217
2017-06-06 15:04:22,167
2017-06-06 16:04:23,144
2017-06-07 08:30:27,70
2017-06-07 09:30:27,112
2017-06-07 09:57:27,137
2017-06-07 10:57:30,197
2017-06-07 12:03:29,219
2017-06-07 13:30:29,210
2017-06-07 14:03:28,202
2017-06-07 15:04:30,181
2017-06-07 15:04:30,181
2017-06-08 08:57:34,84
2017-06-08 10:30:34,200
2017-06-08 10:57:34,232
2017-06-08 12:30:36,329
2017-06-08 13:30:36,366
2017-06-08 14:30:35,409
2017-06-08 14:57:41,404
2017-06-08 16:04:39,390
2017-06-09 08:04:40,51
2017-06-09 09:04:46,52
2017-06-09 09:57:41,59
2017-06-09 11:30:41,135
2017-06-09 11:57:46,157
2017-06-09 13:30:42,214
2017-06-09 14:30:42,218
2017-06-09 15:04:44,200
2017-06-09 16:03:43,164
2017-06-10 08:30:47,65
2017-06-10 09:30:49,82
2017-06-10 10:30:48,122
2017-06-10 10:57:52,153
2017-06-10 11:57:49,168
2017-06-10 13:04:49,185
2017-06-10 14:03:49,170
2017-06-10 14:03:49,170
2017-06-10 15:57:55,139
2017-06-11 08:30:54,73
2017-06-11 08:57:56,83
2017-06-11 09:57:59,138
2017-06-11 10:57:55,209
2017-06-11 12:03:55,234
2017-06-11 13:04:00,226
2017-06-11 14:04:00,217
2017-06-11 15:03:58,176
2017-06-11 16:01:00,159
2017-06-12 08:31:01,66
2017-06-12 09:26:58,82
2017-06-12 10:31:04,121
2017-06-12 11:31:05,137
2017-06-12 12:31:05,167
2017-06-12 13:34:03,173
2017-06-12 14:03:59,176
2017-06-12 15:01:03,149
2017-06-12 15:01:03,149
2017-06-13 09:31:01,106
2017-06-13 09:57:08,136
2017-06-13 11:31:06,229
2017-06-13 11:57:06,239
2017-06-13 13:04:04,223
2017-06-13 13:04:04,223
2017-06-13 15:04:08,171
2017-06-13 16:04:08,141
2017-06-14 08:27:10,66
2017-06-14 09:27:10,109
2017-06-14 10:27:09,166
2017-06-14 11:27:06,229
2017-06-14 12:01:11,233
2017-06-14 13:01:11,214
2017-06-14 14:01:11,191
2017-06-14 15:01:12,180
2017-06-14 16:01:11,147
2017-06-15 08:34:10,72
2017-06-15 09:27:11,110
2017-06-15 10:27:15,180
2017-06-15 11:27:14,248
2017-06-15 12:27:10,306
2017-06-15 13:34:13,361
2017-06-15 14:27:12,418
2017-06-15 15:01:13,451
2017-06-15 16:01:15,421
2017-06-16 08:04:13,57
2017-06-16 09:27:13,66
2017-06-16 10:04:13,66
2017-06-16 11:01:13,65
2017-06-16 12:27:14,114
2017-06-16 13:27:17,155
2017-06-16 14:27:13,189
2017-06-16 15:01:18,201
2017-06-16 15:01:18,201
2017-06-17 08:27:16,63
2017-06-17 09:27:20,85
2017-06-17 10:31:16,128
2017-06-17 11:31:18,162
2017-06-17 12:04:19,168
2017-06-17 12:04:19,168
2017-06-17 14:04:21,170
2017-06-17 14:04:21,170
2017-06-17 15:31:21,130
2017-06-18 08:28:25,69
2017-06-18 09:28:22,100
2017-06-18 10:28:58,187
2017-06-18 11:27:56,237
2017-06-18 12:01:59,240
2017-06-18 13:01:56,246
2017-06-18 13:01:56,246
2017-06-18 15:01:58,174
2017-06-18 15:01:58,174
2017-06-19 08:25:01,60
2017-06-19 08:58:05,68
2017-06-19 09:58:04,114
2017-06-19 10:59:00,165
2017-06-19 11:59:05,190
2017-06-19 12:25:00,180
2017-06-19 13:25:03,176
2017-06-19 14:32:03,165
2017-06-19 15:32:05,136
2017-06-22 08:59:44,81
2017-06-22 09:59:44,139
2017-06-22 10:59:47,207
2017-06-22 11:59:46,270
2017-06-22 12:59:47,368
2017-06-22 13:59:48,417
2017-06-22 14:39:47,439
2017-06-22 15:26:49,412
2017-06-23 08:59:50,60
2017-06-23 09:59:52,63
2017-06-23 10:59:53,89
2017-06-23 11:59:50,134
2017-06-23 13:26:55,201
2017-06-23 13:59:53,224
2017-06-23 14:26:51,235
2017-06-23 15:26:56,224
2017-06-24 09:30:01,82
2017-06-24 09:55:57,96
2017-06-24 11:29:57,164
2017-06-24 12:30:03,200
2017-06-24 12:56:58,207
2017-06-24 13:56:01,228
2017-06-24 14:30:02,224
2017-06-24 16:00:04,201
2017-06-25 08:26:08,64
2017-06-25 09:19:19,104
2017-06-25 09:56:19,138
2017-06-25 10:56:23,211
2017-06-25 12:29:21,312
2017-06-25 13:29:24,354
2017-06-25 13:56:21,372
2017-06-25 15:02:24,349
2017-06-25 15:02:24,349
2017-06-26 08:59:29,79
2017-06-26 09:59:25,117
2017-06-26 10:59:30,168
2017-06-26 11:59:29,207
2017-06-26 12:59:31,240
2017-06-26 13:59:26,269
2017-06-26 14:26:26,276
