timestamp,municipality_id,usage,total_capacity
2017-06-04 07:59:42,2,273,697
2017-06-04 08:59:42,2,355,697
2017-06-04 09:59:48,2,494,697
2017-06-04 10:59:48,2,582,697
2017-06-04 11:59:44,2,643,697
2017-06-04 13:02:48,2,660,697
2017-06-04 14:02:47,2,646,697
2017-06-04 14:02:47,2,646,697
2017-06-04 16:04:12,2,520,697
2017-06-05 09:30:15,2,473,697
2017-06-05 10:30:17,2,587,697
2017-06-05 11:30:18,2,649,697
2017-06-05 12:30:16,2,670,697
2017-06-05 12:57:15,2,672,697
2017-06-05 13:30:19,2,647,697
2017-06-05 14:30:17,2,629,697
2017-06-05 16:04:18,2,522,697
2017-06-06 08:57:22,2,456,697
2017-06-06 10:30:20,2,587,697
2017-06-06 10:57:20,2,600,697
2017-06-06 12:30:24,2,668,697
2017-06-06 12:04:24,2,657,697
2017-06-06 13:30:21,2,594,697
2017-06-06 15:04:22,2,556,697
2017-06-06 16:04:23,2,510,697
2017-06-07 08:30:27,2,452,697
2017-06-07 09:30:27,2,540,697
2017-06-07 09:57:27,2,578,697
2017-06-07 10:57:30,2,631,697
2017-06-07 12:30:28,2,674,697
2017-06-07 13:04:28,2,676,697
2017-06-07 14:03:28,2,645,697
2017-06-07 15:04:30,2,607,697
2017-06-07 15:04:30,2,607,697
2017-06-08 08:57:34,2,409,697
2017-06-08 10:30:34,2,451,697
2017-06-08 10:57:34,2,455,697
2017-06-08 12:30:36,2,506,697
2017-06-08 13:30:36,2,548,697
2017-06-08 14:30:35,2,602,697
2017-06-08 14:57:41,2,609,697
2017-06-08 16:04:39,2,621,697
2017-06-09 08:04:40,2,297,697
2017-06-09 09:30:45,2,301,697
2017-06-09 09:57:41,2,309,697
2017-06-09 11:30:41,2,315,697
2017-06-09 11:57:46,2,311,697
2017-06-09 13:30:42,2,322,697
2017-06-09 14:30:42,2,364,697
2017-06-09 15:30:46,2,375,697
2017-06-09 16:03:43,2,373,697
2017-06-10 08:30:47,2,294,697
2017-06-10 09:30:49,2,417,697
2017-06-10 10:30:48,2,509,697
2017-06-10 10:57:52,2,520,697
2017-06-10 11:57:49,2,546,697
2017-06-10 13:04:49,2,563,697
2017-06-10 14:03:49,2,541,697
2017-06-10 14:03:49,2,541,697
2017-06-10 15:30:49,2,480,697
2017-06-11 08:30:54,2,350,697
2017-06-11 08:57:56,2,390,697
2017-06-11 09:57:59,2,510,697
2017-06-11 10:57:55,2,583,697
2017-06-11 12:03:55,2,642,697
2017-06-11 13:04:00,2,651,697
2017-06-11 14:04:00,2,647,697
2017-06-11 15:03:58,2,610,697
2017-06-11 16:01:00,2,541,697
2017-06-12 08:31:01,2,364,697
2017-06-12 09:26:58,2,448,697
2017-06-12 10:31:04,2,557,697
2017-06-12 11:31:05,2,609,697
2017-06-12 12:31:05,2,642,697
2017-06-12 13:04:04,2,651,697
2017-06-12 14:03:59,2,621,697
2017-06-12 15:01:03,2,592,697
2017-06-12 15:01:03,2,592,697
2017-06-13 09:31:01,2,440,697
2017-06-13 09:57:08,2,483,697
2017-06-13 11:31:06,2,558,697
2017-06-13 11:57:06,2,577,697
2017-06-13 13:04:04,2,610,697
2017-06-13 13:04:04,2,610,697
2017-06-13 15:04:08,2,557,697
2017-06-13 16:04:08,2,508,697
2017-06-14 08:27:10,2,354,697
2017-06-14 09:27:10,2,448,697
2017-06-14 10:27:09,2,498,697
2017-06-14 11:27:06,2,540,697
2017-06-14 12:01:11,2,544,697
2017-06-14 13:27:07,2,553,697
2017-06-14 14:01:11,2,555,697
2017-06-14 15:01:12,2,523,697
2017-06-14 16:01:11,2,473,697
2017-06-15 08:34:10,2,271,697
2017-06-15 09:27:11,2,299,697
2017-06-15 10:27:15,2,334,697
2017-06-15 11:27:14,2,336,697
2017-06-15 12:27:10,2,344,697
2017-06-15 13:34:13,2,425,697
2017-06-15 14:27:12,2,489,697
2017-06-15 15:27:12,2,507,697
2017-06-15 16:01:15,2,506,697
2017-06-16 08:27:13,2,274,697
2017-06-16 09:27:13,2,409,697
2017-06-16 10:34:13,2,480,697
2017-06-16 11:27:17,2,557,697
2017-06-16 12:27:14,2,633,697
2017-06-16 13:01:16,2,649,697
2017-06-16 14:01:18,2,592,697
2017-06-16 15:01:18,2,529,697
2017-06-16 15:01:18,2,529,697
2017-06-17 08:27:16,2,303,697
2017-06-17 09:27:20,2,395,697
2017-06-17 10:31:16,2,494,697
2017-06-17 11:31:18,2,538,697
2017-06-17 12:04:19,2,549,697
2017-06-17 12:04:19,2,549,697
2017-06-17 14:04:21,2,566,697
2017-06-17 14:04:21,2,566,697
2017-06-17 15:31:21,2,529,697
2017-06-18 08:28:25,2,337,697
2017-06-18 09:28:22,2,438,697
2017-06-18 10:28:58,2,544,697
2017-06-18 11:27:56,2,587,697
2017-06-18 12:01:59,2,605,697
2017-06-18 13:28:57,2,625,697
2017-06-18 13:01:56,2,617,697
2017-06-18 15:01:58,2,563,697
2017-06-18 15:01:58,2,563,697
2017-06-19 08:25:01,2,350,697
2017-06-19 08:58:05,2,399,697
2017-06-19 09:58:04,2,517,697
2017-06-19 10:59:00,2,600,697
2017-06-19 11:59:05,2,620,697
2017-06-19 12:58:01,2,650,697
2017-06-19 13:58:02,2,656,697
2017-06-19 14:32:03,2,626,697
2017-06-19 15:32:05,2,541,697
2017-06-22 08:59:44,2,286,697
2017-06-22 09:59:44,2,326,697
2017-06-22 10:59:47,2,359,697
2017-06-22 11:59:46,2,393,697
2017-06-22 12:59:47,2,448,697
2017-06-22 13:59:48,2,498,697
2017-06-22 14:59:48,2,519,697
2017-06-22 15:26:49,2,525,697
2017-06-23 08:59:50,2,306,697
2017-06-23 09:59:52,2,309,697
2017-06-23 10:26:53,2,316,697
2017-06-23 11:59:50,2,311,697
2017-06-23 13:26:55,2,410,697
2017-06-23 13:59:53,2,463,697
2017-06-23 14:59:53,2,512,697
2017-06-23 15:26:56,2,489,697
2017-06-24 09:30:01,2,390,697
2017-06-24 09:55:57,2,422,697
2017-06-24 11:29:57,2,474,697
2017-06-24 12:02:57,2,510,697
2017-06-24 12:56:58,2,519,697
2017-06-24 13:30:03,2,521,697
2017-06-24 14:30:02,2,500,697
2017-06-24 16:00:04,2,459,697
2017-06-25 08:26:08,2,314,697
2017-06-25 09:19:19,2,400,697
2017-06-25 09:56:19,2,453,697
2017-06-25 10:56:23,2,496,697
2017-06-25 12:29:21,2,550,697
2017-06-25 13:29:24,2,583,697
2017-06-25 13:56:21,2,586,697
2017-06-25 15:02:24,2,586,697
2017-06-25 15:02:24,2,586,697
2017-06-26 08:59:29,2,399,697
2017-06-26 09:59:25,2,497,697
2017-06-26 10:59:30,2,549,697
2017-06-26 11:59:29,2,552,697
2017-06-26 12:59:31,2,593,697
2017-06-26 13:26:32,2,623,697
2017-06-26 14:26:26,2,610,697
2017-06-26 15:26:30,2,593,697
2017-06-27 08:59:33,2,461,697
2017-06-27 09:59:37,2,516,697
2017-06-27 10:59:38,2,582,697
2017-06-27 11:59:38,2,626,697
2017-06-27 12:59:36,2,656,697
2017-06-27 13:32:35,2,666,697
2017-06-27 14:26:38,2,647,697
2017-06-27 15:26:33,2,619,697
2017-06-28 08:56:40,2,406,697
2017-06-28 10:29:41,2,500,697
2017-06-28 10:56:43,2,512,697
2017-06-28 12:29:45,2,565,697
2017-06-28 13:29:45,2,609,697
2017-06-28 14:02:39,2,602,697
2017-06-28 15:02:43,2,592,697
2017-06-28 16:02:40,2,522,697
2017-06-29 08:59:48,2,343,697
2017-06-29 09:59:51,2,382,697
2017-06-29 10:59:46,2,411,697
2017-06-29 12:26:46,2,445,697
2017-06-29 12:59:51,2,478,697
2017-06-29 13:59:51,2,537,697
2017-06-29 14:59:51,2,602,697
2017-06-29 15:26:52,2,607,697
2017-06-30 08:25:53,2,346,697
2017-06-30 09:25:57,2,345,697
2017-06-30 10:25:54,2,338,697
2017-06-30 11:59:58,2,330,697
2017-06-30 12:00:04,2,573,697
2017-06-30 13:25:59,2,366,697
2017-06-30 13:59:59,2,394,697
2017-06-30 14:26:05,2,586,697
2017-06-30 15:00:00,2,416,697
2017-06-30 08:25:53,2,346,697
2017-06-30 08:26:02,2,347,697
2017-06-30 09:00:00,2,409,697
2017-06-30 09:26:03,2,458,697
2017-06-30 10:00:05,2,499,697
2017-06-30 10:26:02,2,527,697
2017-06-30 11:00:02,2,540,697
2017-06-30 11:26:04,2,553,697
2017-06-30 12:26:06,2,582,697
2017-06-30 13:00:06,2,605,697
2017-06-30 13:26:01,2,616,697
2017-06-30 13:59:47,2,603,697
2017-06-30 15:00:03,2,571,697
2017-06-30 15:27:04,2,546,697
2017-06-30 16:00:07,2,504,697
2017-07-01 08:26:07,2,361,697
2017-07-01 09:26:12,2,462,697
2017-07-01 10:26:11,2,576,697
2017-07-01 11:26:11,2,619,697
2017-07-01 12:26:12,2,656,697
2017-07-01 13:00:12,2,660,697
2017-07-01 14:00:09,2,638,697
2017-07-01 15:00:12,2,601,697
2017-07-01 16:00:09,2,548,697
2017-07-02 08:56:14,2,384,697
2017-07-02 09:56:15,2,501,697
2017-07-02 10:56:16,2,573,697
2017-07-02 11:30:19,2,602,697
2017-07-02 13:30:18,2,648,697
2017-07-02 14:03:20,2,666,697
2017-07-02 14:03:20,2,666,697
2017-07-02 16:03:20,2,560,697
2017-07-03 08:26:26,2,442,697
2017-07-03 09:26:22,2,511,697
2017-07-03 10:26:25,2,589,697
2017-07-03 11:26:27,2,637,697
2017-07-03 12:26:27,2,675,697
2017-07-03 12:00:26,2,656,697
2017-07-03 13:59:26,2,519,697
2017-07-03 15:00:23,2,480,697
2017-07-03 16:03:28,2,420,697
2017-07-04 08:26:32,2,361,697
2017-07-04 08:59:32,2,402,697
2017-07-04 10:26:31,2,508,697
2017-07-04 11:33:31,2,547,697
2017-07-04 12:00:31,2,549,697
2017-07-04 13:26:33,2,563,697
2017-07-04 13:59:31,2,576,697
2017-07-04 15:00:30,2,530,697
2017-07-04 16:00:33,2,470,697
2017-07-05 08:26:35,2,265,697
2017-07-05 08:59:37,2,268,697
2017-07-05 09:59:37,2,287,697
2017-07-05 10:59:39,2,315,697
2017-07-05 12:26:41,2,388,697
2017-07-05 13:33:39,2,476,697
2017-07-05 13:59:41,2,509,697
2017-07-05 15:26:40,2,558,697
2017-07-05 16:00:41,2,557,697
2017-07-06 08:26:43,2,336,697
2017-07-06 09:00:42,2,340,697
2017-07-06 10:00:43,2,339,697
2017-07-06 10:00:43,2,339,697
2017-07-06 11:59:43,2,345,697
2017-07-06 13:26:43,2,373,697
2017-07-06 13:59:46,2,408,697
2017-07-06 15:00:47,2,447,697
2017-07-06 15:00:47,2,447,697
2017-07-07 08:26:53,2,335,697
