timestamp,municipality_id,usage,total_capacity
2017-06-04 07:59:42,7,718,2019
2017-06-04 08:59:42,7,873,2019
2017-06-04 09:59:48,7,1151,2019
2017-06-04 10:59:48,7,1373,2019
2017-06-04 11:59:44,7,1479,2019
2017-06-04 13:02:48,7,1470,2019
2017-06-04 14:02:47,7,1461,2019
2017-06-04 14:02:47,7,1461,2019
2017-06-04 16:04:12,7,1184,2019
2017-06-05 09:30:15,7,1099,2019
2017-06-05 10:30:17,7,1348,2019
2017-06-05 11:30:18,7,1445,2019
2017-06-05 12:30:16,7,1481,2019
2017-06-05 12:57:15,7,1499,2019
2017-06-05 13:30:19,7,1471,2019
2017-06-05 14:30:17,7,1423,2019
2017-06-05 16:04:18,7,1207,2019
2017-06-06 08:57:22,7,949,2019
2017-06-06 10:30:20,7,1270,2019
2017-06-06 10:57:20,7,1324,2019
2017-06-06 12:30:24,7,1445,2019
2017-06-06 12:04:24,7,1414,2019
2017-06-06 13:30:21,7,1373,2019
2017-06-06 15:04:22,7,1277,2019
2017-06-06 16:04:23,7,1166,2019
2017-06-07 08:30:27,7,880,2019
2017-06-07 09:30:27,7,1071,2019
2017-06-07 09:57:27,7,1156,2019
2017-06-07 10:57:30,7,1274,2019
2017-06-07 12:30:28,7,1370,2019
2017-06-07 13:04:28,7,1375,2019
2017-06-07 14:03:28,7,1320,2019
2017-06-07 15:04:30,7,1231,2019
2017-06-07 15:04:30,7,1231,2019
2017-06-08 08:57:34,7,766,2019
2017-06-08 10:30:34,7,939,2019
2017-06-08 10:57:34,7,964,2019
2017-06-08 12:30:36,7,1113,2019
2017-06-08 13:30:36,7,1266,2019
2017-06-08 14:30:35,7,1397,2019
2017-06-08 14:57:41,7,1396,2019
2017-06-08 16:04:39,7,1402,2019
2017-06-09 08:30:45,7,650,2019
2017-06-09 09:30:45,7,682,2019
2017-06-09 09:57:41,7,678,2019
2017-06-09 11:30:41,7,821,2019
2017-06-09 11:57:46,7,856,2019
2017-06-09 13:30:42,7,987,2019
2017-06-09 14:30:42,7,1045,2019
2017-06-09 15:04:44,7,1055,2019
2017-06-09 16:03:43,7,977,2019
2017-06-10 08:30:47,7,638,2019
2017-06-10 09:30:49,7,870,2019
2017-06-10 10:30:48,7,1080,2019
2017-06-10 10:57:52,7,1121,2019
2017-06-10 11:57:49,7,1187,2019
2017-06-10 13:04:49,7,1247,2019
2017-06-10 14:03:49,7,1223,2019
2017-06-10 14:03:49,7,1223,2019
2017-06-10 15:30:49,7,1099,2019
2017-06-11 08:30:54,7,826,2019
2017-06-11 08:57:56,7,905,2019
2017-06-11 09:57:59,7,1188,2019
2017-06-11 10:57:55,7,1378,2019
2017-06-11 12:30:56,7,1468,2019
2017-06-11 13:04:00,7,1483,2019
2017-06-11 14:04:00,7,1471,2019
2017-06-11 15:03:58,7,1389,2019
2017-06-11 16:01:00,7,1230,2019
2017-06-12 08:31:01,7,845,2019
2017-06-12 09:26:58,7,1033,2019
2017-06-12 10:31:04,7,1259,2019
2017-06-12 11:31:05,7,1347,2019
2017-06-12 12:31:05,7,1413,2019
2017-06-12 13:04:04,7,1440,2019
2017-06-12 14:03:59,7,1378,2019
2017-06-12 15:01:03,7,1303,2019
2017-06-12 15:01:03,7,1303,2019
2017-06-13 09:31:01,7,941,2019
2017-06-13 09:57:08,7,1061,2019
2017-06-13 11:31:06,7,1302,2019
2017-06-13 11:57:06,7,1343,2019
2017-06-13 13:04:04,7,1385,2019
2017-06-13 13:04:04,7,1385,2019
2017-06-13 15:04:08,7,1297,2019
2017-06-13 16:04:08,7,1214,2019
2017-06-14 08:27:10,7,770,2019
2017-06-14 09:27:10,7,964,2019
2017-06-14 10:27:09,7,1111,2019
2017-06-14 11:27:06,7,1202,2019
