timestamp,municipality_id,usage,total_capacity
2017-06-04 07:59:42,8,556,2947
2017-06-04 08:59:42,8,857,2947
2017-06-04 09:59:48,8,1172,2947
2017-06-04 10:59:48,8,1363,2947
2017-06-04 11:59:44,8,1399,2947
2017-06-04 13:02:48,8,1376,2947
2017-06-04 14:02:47,8,1361,2947
2017-06-04 14:02:47,8,1361,2947
2017-06-04 16:04:12,8,1130,2947
2017-06-05 09:30:15,8,1092,2947
2017-06-05 10:30:17,8,1297,2947
2017-06-05 11:30:18,8,1349,2947
2017-06-05 12:30:16,8,1380,2947
2017-06-05 12:57:15,8,1390,2947
2017-06-05 13:30:19,8,1395,2947
2017-06-05 14:30:17,8,1359,2947
2017-06-05 16:04:18,8,1161,2947
2017-06-06 08:57:22,8,867,2947
2017-06-06 10:30:20,8,1231,2947
2017-06-06 10:57:20,8,1281,2947
2017-06-06 12:30:24,8,1357,2947
2017-06-06 12:57:21,8,1353,2947
2017-06-06 13:30:21,8,1349,2947
2017-06-06 15:04:22,8,1255,2947
2017-06-06 16:04:23,8,1132,2947
2017-06-07 08:30:27,8,664,2947
2017-06-07 09:30:27,8,926,2947
2017-06-07 09:57:27,8,988,2947
2017-06-07 10:57:30,8,1092,2947
2017-06-07 12:03:29,8,1145,2947
2017-06-07 13:04:28,8,1133,2947
2017-06-07 14:03:28,8,1121,2947
2017-06-07 15:04:30,8,1051,2947
2017-06-07 15:04:30,8,1051,2947
2017-06-08 08:57:34,8,411,2947
2017-06-08 10:30:34,8,527,2947
2017-06-08 10:57:34,8,552,2947
2017-06-08 12:30:36,8,620,2947
2017-06-08 13:30:36,8,729,2947
2017-06-08 14:30:35,8,794,2947
2017-06-08 14:57:41,8,808,2947
2017-06-08 16:04:39,8,819,2947
2017-06-09 08:30:45,8,396,2947
2017-06-09 09:30:45,8,422,2947
2017-06-09 09:57:41,8,439,2947
2017-06-09 11:30:41,8,562,2947
2017-06-09 11:57:46,8,581,2947
2017-06-09 13:30:42,8,667,2947
2017-06-09 14:03:42,8,694,2947
2017-06-09 15:04:44,8,705,2947
2017-06-09 16:03:43,8,662,2947
2017-06-10 08:30:47,8,610,2947
2017-06-10 09:30:49,8,918,2947
2017-06-10 10:30:48,8,1102,2947
2017-06-10 10:57:52,8,1129,2947
2017-06-10 11:57:49,8,1202,2947
2017-06-10 13:04:49,8,1253,2947
2017-06-10 14:03:49,8,1223,2947
2017-06-10 14:03:49,8,1223,2947
2017-06-10 15:30:49,8,1110,2947
2017-06-11 08:30:54,8,733,2947
2017-06-11 08:57:56,8,865,2947
2017-06-11 09:57:59,8,1179,2947
2017-06-11 10:57:55,8,1364,2947
2017-06-11 12:30:56,8,1422,2947
2017-06-11 13:04:00,8,1427,2947
2017-06-11 14:04:00,8,1407,2947
2017-06-11 15:03:58,8,1336,2947
2017-06-11 16:01:00,8,1188,2947
2017-06-12 08:31:01,8,753,2947
2017-06-12 09:26:58,8,1050,2947
2017-06-12 10:31:04,8,1280,2947
2017-06-12 11:31:05,8,1350,2947
2017-06-12 12:04:04,8,1368,2947
2017-06-12 13:04:04,8,1353,2947
2017-06-12 14:03:59,8,1319,2947
2017-06-12 15:01:03,8,1269,2947
