timestamp,municipality_id,usage,total_capacity
2017-06-04 07:59:42,1,129,397
2017-06-04 08:59:42,1,164,397
2017-06-04 09:59:48,1,245,397
2017-06-04 10:59:48,1,317,397
2017-06-04 11:59:44,1,341,397
2017-06-04 13:02:48,1,342,397
2017-06-04 14:02:47,1,341,397
2017-06-04 14:02:47,1,341,397
2017-06-04 16:04:12,1,279,397
2017-06-05 09:30:15,1,265,397
2017-06-05 10:30:17,1,346,397
2017-06-05 11:30:18,1,349,397
2017-06-05 12:04:14,1,346,397
2017-06-05 12:57:15,1,352,397
2017-06-05 13:30:19,1,354,397
2017-06-05 14:30:17,1,345,397
2017-06-05 16:04:18,1,293,397
2017-06-06 08:57:22,1,166,397
2017-06-06 10:30:20,1,277,397
2017-06-06 10:57:20,1,296,397
2017-06-06 12:30:24,1,331,397
2017-06-06 12:57:21,1,339,397
2017-06-06 13:57:22,1,337,397
2017-06-06 15:04:22,1,305,397
2017-06-06 16:04:23,1,269,397
2017-06-07 08:30:27,1,135,397
2017-06-07 09:30:27,1,192,397
2017-06-07 09:57:27,1,208,397
2017-06-07 10:57:30,1,255,397
2017-06-07 12:03:29,1,285,397
2017-06-07 13:04:28,1,295,397
2017-06-07 14:03:28,1,295,397
2017-06-07 15:04:30,1,269,397
2017-06-07 15:04:30,1,269,397
2017-06-08 08:57:34,1,101,397
2017-06-08 10:30:34,1,207,397
2017-06-08 10:57:34,1,225,397
2017-06-08 12:30:36,1,279,397
2017-06-08 13:30:36,1,339,397
2017-06-08 14:30:35,1,354,397
2017-06-08 14:03:38,1,350,397
2017-06-08 16:04:39,1,347,397
2017-06-09 08:30:45,1,101,397
2017-06-09 09:30:45,1,127,397
2017-06-09 09:57:41,1,138,397
2017-06-09 11:30:41,1,231,397
2017-06-09 11:57:46,1,256,397
2017-06-09 13:30:42,1,353,397
2017-06-09 14:30:42,1,353,397
2017-06-09 15:04:44,1,341,397
2017-06-09 16:03:43,1,295,397
2017-06-10 08:30:47,1,103,397
2017-06-10 09:30:49,1,162,397
2017-06-10 10:30:48,1,229,397
2017-06-10 10:57:52,1,244,397
2017-06-10 11:57:49,1,264,397
2017-06-10 13:04:49,1,302,397
