timestamp,municipality_id,usage,total_capacity
2017-06-04 07:59:42,3,623,1930
2017-06-04 08:59:42,3,967,1930
2017-06-04 09:59:48,3,1263,1930
2017-06-04 10:59:48,3,1396,1930
2017-06-04 11:59:44,3,1456,1930
2017-06-04 13:02:48,3,1457,1930
2017-06-04 14:02:47,3,1439,1930
2017-06-04 14:02:47,3,1439,1930
2017-06-04 16:04:12,3,1227,1930
2017-06-05 09:30:15,3,1147,1930
2017-06-05 10:30:17,3,1388,1930
2017-06-05 11:30:18,3,1439,1930
2017-06-05 12:04:14,3,1455,1930
2017-06-05 12:04:14,3,1455,1930
2017-06-05 13:30:19,3,1436,1930
2017-06-05 14:30:17,3,1418,1930
2017-06-05 16:04:18,3,1212,1930
2017-06-06 08:57:22,3,946,1930
2017-06-06 10:30:20,3,1294,1930
2017-06-06 10:57:20,3,1344,1930
2017-06-06 12:30:24,3,1417,1930
2017-06-06 12:57:21,3,1431,1930
2017-06-06 13:57:22,3,1430,1930
2017-06-06 15:04:22,3,1355,1930
2017-06-06 16:04:23,3,1179,1930
2017-06-07 08:30:27,3,747,1930
2017-06-07 09:30:27,3,1022,1930
2017-06-07 09:57:27,3,1134,1930
2017-06-07 10:57:30,3,1238,1930
2017-06-07 12:30:28,3,1271,1930
2017-06-07 13:04:28,3,1276,1930
2017-06-07 14:03:28,3,1254,1930
2017-06-07 15:04:30,3,1189,1930
2017-06-07 15:04:30,3,1189,1930
2017-06-08 08:57:34,3,406,1930
2017-06-08 10:30:34,3,593,1930
2017-06-08 10:57:34,3,635,1930
2017-06-08 12:30:36,3,814,1930
2017-06-08 13:30:36,3,884,1930
2017-06-08 14:30:35,3,934,1930
2017-06-08 14:57:41,3,963,1930
2017-06-08 16:04:39,3,874,1930
2017-06-09 08:04:40,3,294,1930
2017-06-09 09:30:45,3,291,1930
2017-06-09 09:57:41,3,306,1930
2017-06-09 11:30:41,3,389,1930
2017-06-09 11:57:46,3,426,1930
2017-06-09 13:30:42,3,496,1930
2017-06-09 14:30:42,3,506,1930
2017-06-09 15:04:44,3,487,1930
2017-06-09 16:03:43,3,430,1930
2017-06-10 08:30:47,3,676,1930
2017-06-10 09:30:49,3,1058,1930
2017-06-10 10:30:48,3,1247,1930
2017-06-10 10:57:52,3,1290,1930
2017-06-10 11:57:49,3,1333,1930
2017-06-10 13:04:49,3,1344,1930
2017-06-10 14:03:49,3,1316,1930
2017-06-10 14:03:49,3,1316,1930
2017-06-10 15:30:49,3,1206,1930
2017-06-11 08:30:54,3,705,1930
2017-06-11 08:57:56,3,861,1930
2017-06-11 09:57:59,3,1219,1930
2017-06-11 10:57:55,3,1352,1930
2017-06-11 12:30:56,3,1440,1930
2017-06-11 13:04:00,3,1434,1930
2017-06-11 14:04:00,3,1403,1930
2017-06-11 15:03:58,3,1299,1930
2017-06-11 16:01:00,3,1158,1930
2017-06-12 08:31:01,3,743,1930
2017-06-12 09:26:58,3,1106,1930
2017-06-12 10:31:04,3,1342,1930
2017-06-12 11:31:05,3,1401,1930
2017-06-12 12:31:05,3,1416,1930
2017-06-12 13:04:04,3,1406,1930
2017-06-12 14:03:59,3,1383,1930
2017-06-12 15:01:03,3,1272,1930
2017-06-12 15:01:03,3,1272,1930
2017-06-13 09:31:01,3,1111,1930
2017-06-13 09:57:08,3,1249,1930
2017-06-13 11:31:06,3,1402,1930
2017-06-13 11:57:06,3,1434,1930
2017-06-13 13:04:04,3,1437,1930
2017-06-13 13:04:04,3,1437,1930
2017-06-13 15:04:08,3,1344,1930
2017-06-13 16:04:08,3,1213,1930
2017-06-14 08:27:10,3,698,1930
2017-06-14 09:27:10,3,1019,1930
2017-06-14 10:27:09,3,1201,1930
2017-06-14 11:27:06,3,1248,1930
2017-06-14 12:01:11,3,1249,1930
2017-06-14 13:01:11,3,1234,1930
2017-06-14 14:01:11,3,1200,1930
2017-06-14 15:01:12,3,1143,1930
2017-06-14 16:01:11,3,978,1930
2017-06-15 08:34:10,3,351,1930
2017-06-15 09:27:11,3,446,1930
2017-06-15 10:27:15,3,561,1930
2017-06-15 11:27:14,3,638,1930
2017-06-15 12:27:10,3,717,1930
2017-06-15 13:34:13,3,857,1930
2017-06-15 14:27:12,3,889,1930
2017-06-15 15:01:13,3,914,1930
2017-06-15 16:01:15,3,862,1930
2017-06-16 08:27:13,3,333,1930
2017-06-16 09:27:13,3,529,1930
2017-06-16 10:34:13,3,752,1930
2017-06-16 11:27:17,3,869,1930
2017-06-16 12:27:14,3,977,1930
2017-06-16 13:01:16,3,974,1930
2017-06-16 14:01:18,3,880,1930
2017-06-16 15:01:18,3,723,1930
2017-06-16 15:01:18,3,723,1930
2017-06-17 08:27:16,3,648,1930
2017-06-17 09:27:20,3,949,1930
2017-06-17 10:31:16,3,1191,1930
2017-06-17 11:31:18,3,1276,1930
2017-06-17 12:31:21,3,1297,1930
2017-06-17 12:57:17,3,1301,1930
2017-06-17 14:04:21,3,1286,1930
2017-06-17 14:04:21,3,1286,1930
2017-06-17 15:31:21,3,1183,1930
2017-06-18 08:28:25,3,742,1930
2017-06-18 09:28:22,3,1101,1930
2017-06-18 10:28:58,3,1327,1930
2017-06-18 11:01:57,3,1379,1930
2017-06-18 12:27:57,3,1418,1930
2017-06-18 13:01:56,3,1418,1930
2017-06-18 13:01:56,3,1418,1930
2017-06-18 15:01:58,3,1338,1930
2017-06-18 15:01:58,3,1338,1930
2017-06-19 08:25:01,3,739,1930
2017-06-19 08:58:05,3,965,1930
2017-06-19 09:58:04,3,1271,1930
2017-06-19 10:59:00,3,1417,1930
2017-06-19 11:59:05,3,1446,1930
2017-06-19 12:25:00,3,1448,1930
2017-06-19 13:25:03,3,1428,1930
2017-06-19 14:32:03,3,1385,1930
2017-06-19 15:32:05,3,1284,1930
2017-06-22 08:59:44,3,350,1930
2017-06-22 09:59:44,3,470,1930
2017-06-22 10:59:47,3,572,1930
2017-06-22 11:59:46,3,651,1930
2017-06-22 12:59:47,3,755,1930
2017-06-22 13:32:43,3,790,1930
2017-06-22 14:39:47,3,816,1930
2017-06-22 15:26:49,3,798,1930
2017-06-23 08:59:50,3,320,1930
2017-06-23 09:59:52,3,368,1930
2017-06-23 10:59:53,3,387,1930
2017-06-23 11:59:50,3,477,1930
2017-06-23 13:26:55,3,542,1930
2017-06-23 13:59:53,3,549,1930
2017-06-23 14:26:51,3,539,1930
2017-06-23 15:26:56,3,528,1930
2017-06-24 09:30:01,3,1021,1930
2017-06-24 09:55:57,3,1083,1930
2017-06-24 11:29:57,3,1180,1930
2017-06-24 12:30:03,3,1243,1930
2017-06-24 12:56:58,3,1256,1930
2017-06-24 13:30:03,3,1254,1930
2017-06-24 14:30:02,3,1261,1930
2017-06-24 16:00:04,3,1120,1930
2017-06-25 08:26:08,3,674,1930
2017-06-25 09:19:19,3,932,1930
2017-06-25 09:56:19,3,1074,1930
2017-06-25 10:56:23,3,1168,1930
2017-06-25 12:29:21,3,1229,1930
2017-06-25 13:03:20,3,1253,1930
2017-06-25 13:03:20,3,1253,1930
2017-06-25 15:02:24,3,1218,1930
2017-06-25 15:02:24,3,1218,1930
2017-06-26 08:59:29,3,883,1930
2017-06-26 09:59:25,3,1095,1930
2017-06-26 10:59:30,3,1176,1930
2017-06-26 11:59:29,3,1218,1930
2017-06-26 12:59:31,3,1254,1930
2017-06-26 13:59:26,3,1277,1930
2017-06-26 14:26:26,3,1275,1930
2017-06-26 15:26:30,3,1212,1930
2017-06-27 08:59:33,3,878,1930
2017-06-27 09:59:37,3,1063,1930
2017-06-27 10:59:38,3,1156,1930
2017-06-27 11:59:38,3,1217,1930
2017-06-27 12:59:36,3,1259,1930
2017-06-27 13:59:37,3,1272,1930
2017-06-27 14:26:38,3,1264,1930
2017-06-27 15:26:33,3,1202,1930
2017-06-28 08:56:40,3,732,1930
2017-06-28 10:29:41,3,990,1930
2017-06-28 10:56:43,3,1023,1930
2017-06-28 12:29:45,3,1079,1930
2017-06-28 13:02:43,3,1111,1930
2017-06-28 14:29:45,3,1135,1930
2017-06-28 15:02:43,3,1120,1930
2017-06-28 16:02:40,3,987,1930
2017-06-29 08:59:48,3,352,1930
2017-06-29 09:59:51,3,449,1930
2017-06-29 10:59:46,3,595,1930
2017-06-29 12:26:46,3,746,1930
2017-06-29 12:59:51,3,784,1930
2017-06-29 13:59:51,3,831,1930
2017-06-29 14:59:51,3,879,1930
2017-06-29 15:26:52,3,864,1930
2017-06-30 08:59:52,3,293,1930
2017-06-30 09:59:52,3,361,1930
2017-06-30 10:25:54,3,389,1930
2017-06-30 11:59:58,3,462,1930
2017-06-30 12:00:04,3,1328,1930
2017-06-30 13:06:59,3,535,1930
2017-06-30 13:06:59,3,535,1930
2017-06-30 14:26:05,3,1313,1930
2017-06-30 15:00:00,3,489,1930
2017-06-30 08:00:03,3,578,1930
2017-06-30 08:26:02,3,728,1930
2017-06-30 09:00:00,3,941,1930
2017-06-30 09:26:03,3,1093,1930
2017-06-30 10:00:05,3,1234,1930
2017-06-30 10:26:02,3,1274,1930
2017-06-30 11:00:02,3,1314,1930
2017-06-30 11:26:04,3,1320,1930
2017-06-30 12:26:06,3,1335,1930
2017-06-30 13:00:06,3,1343,1930
2017-06-30 13:26:01,3,1343,1930
2017-06-30 13:59:47,3,1344,1930
2017-06-30 15:00:03,3,1272,1930
2017-06-30 15:27:04,3,1234,1930
2017-06-30 16:00:07,3,1158,1930
2017-07-01 08:26:07,3,757,1930
2017-07-01 09:26:12,3,1098,1930
2017-07-01 10:26:11,3,1335,1930
2017-07-01 11:26:11,3,1406,1930
2017-07-01 12:26:12,3,1414,1930
2017-07-01 13:26:12,3,1425,1930
2017-07-01 14:26:10,3,1434,1930
2017-07-01 15:00:12,3,1385,1930
2017-07-01 16:00:09,3,1231,1930
2017-07-02 08:56:14,3,902,1930
2017-07-02 09:56:15,3,1271,1930
2017-07-02 10:56:16,3,1419,1930
2017-07-02 11:56:19,3,1452,1930
2017-07-02 13:03:20,3,1446,1930
2017-07-02 14:03:20,3,1423,1930
2017-07-02 14:03:20,3,1423,1930
2017-07-02 16:03:20,3,1152,1930
2017-07-03 08:26:26,3,755,1930
2017-07-03 09:26:22,3,1112,1930
2017-07-03 10:26:25,3,1305,1930
2017-07-03 11:26:27,3,1360,1930
2017-07-03 12:26:27,3,1400,1930
2017-07-03 12:59:26,3,1410,1930
2017-07-03 13:59:26,3,1415,1930
2017-07-03 15:00:23,3,1336,1930
2017-07-03 16:03:28,3,1202,1930
2017-07-04 08:26:32,3,723,1930
2017-07-04 08:59:32,3,885,1930
2017-07-04 10:26:31,3,1204,1930
2017-07-04 11:33:31,3,1243,1930
2017-07-04 12:00:31,3,1252,1930
2017-07-04 13:00:30,3,1258,1930
2017-07-04 13:00:30,3,1258,1930
2017-07-04 15:00:30,3,1137,1930
2017-07-04 16:00:33,3,984,1930
2017-07-05 08:26:35,3,344,1930
2017-07-05 08:59:37,3,393,1930
2017-07-05 09:59:37,3,477,1930
2017-07-05 10:59:39,3,560,1930
2017-07-05 12:26:41,3,718,1930
2017-07-05 13:33:39,3,797,1930
2017-07-05 13:59:41,3,802,1930
2017-07-05 15:00:40,3,792,1930
2017-07-05 16:00:41,3,714,1930
2017-07-06 08:26:43,3,291,1930
