2017-08-12 10:29:50,3063,1888.242156137042
2017-08-12 11:29:51,3265,1881.3915570469485
2017-08-12 11:55:49,3311,1874.540957956855
2017-08-12 12:56:46,3367,1867.6903588667615
2017-08-12 14:02:50,3326,1860.8397597766677
2017-08-12 14:02:50,3326,1853.9891606865742
2017-08-12 15:29:47,2984,1847.1385615964807
2017-08-13 08:29:53,1708,1840.2879625063872
2017-08-13 09:29:54,2603,1833.4373634162937
2017-08-13 09:55:56,2952,1826.5867643262002
2017-08-13 11:29:55,3452,1819.7361652361067
2017-08-13 12:02:55,3508,1812.8855661460132
2017-08-13 13:02:55,3499,1806.0349670559194
2017-08-13 14:29:57,3378,1799.184367965826
2017-08-13 16:02:56,2902,1792.3337688757324
2017-08-14 08:43:00,2000,1785.483169785639
2017-08-14 09:29:57,2645,1778.6325706955454
2017-08-14 10:30:01,3242,1771.7819716054519
2017-08-14 12:30:00,3390,1764.9313725153584
2017-08-14 13:03:02,3387,1758.0807734252649
2017-08-14 14:03:00,3341,1751.2301743351713
2017-08-14 14:03:00,3341,1744.3795752450776
2017-08-14 15:30:00,3043,1737.528976154984
2017-08-15 09:30:04,2643,1730.6783770648906
2017-08-15 09:57:02,2866,1723.827777974797
2017-08-15 11:26:03,3329,1716.9771788847036
2017-08-15 12:00:02,3375,1710.12657979461
2017-08-15 13:00:07,3401,1703.2759807045165
2017-08-15 14:00:06,3377,1696.425381614423
2017-08-15 15:00:07,3222,1689.5747825243293
2017-08-15 16:03:03,2893,1682.7241834342358
2017-08-16 09:30:12,2482,1675.8735843441423
2017-08-16 10:29:08,2854,1669.0229852540488
2017-08-16 11:30:10,2964,1662.1723861639553
2017-08-16 11:56:10,2978,1655.3217870738617
2017-08-16 12:30:11,3008,1648.4711879837682
2017-08-16 13:30:12,2978,1641.6205888936747
2017-08-16 14:30:10,2822,1634.7699898035812
2017-08-16 16:03:11,2411,1627.9193907134877
2017-08-17 09:26:17,1166,1621.068791623394
2017-08-17 09:59:17,1311,1614.2181925333005
2017-08-17 11:33:16,1647,1607.367593443207
2017-08-17 12:26:17,1809,1600.5169943531134
2017-08-17 13:27:17,1956,1593.66639526302
2017-08-17 14:30:19,2119,1586.8157961729264
2017-08-17 15:03:18,2181,1579.9651970828327
2017-08-17 15:03:18,2181,1573.1145979927392
2017-08-18 08:30:20,850,1566.2639989026457
2017-08-18 08:56:20,863,1559.4133998125521
2017-08-18 09:56:24,977,1552.5628007224586
2017-08-18 11:30:22,1348,1545.7122016323651
2017-08-18 12:30:25,1639,1538.8616025422716
2017-08-18 12:56:26,1723,1532.011003452178
2017-08-18 14:30:27,1893,1525.1604043620846
2017-08-18 14:56:25,1874,1518.309805271991
2017-08-18 16:03:27,1518,1511.4592061818976
2017-08-19 08:30:28,1724,1504.6086070918038
2017-08-19 09:30:30,2424,1497.7580080017103
2017-08-19 09:56:32,2613,1490.9074089116168
2017-08-19 11:30:30,2986,1484.0568098215233
2017-08-19 12:30:32,3157,1477.2062107314298
2017-08-19 13:03:30,3194,1470.3556116413363
2017-08-19 14:03:31,3183,1463.5050125512425
2017-08-19 15:03:34,3111,1456.654413461149
2017-08-19 16:03:35,2779,1449.8038143710555
