2017-08-12 10:29:50,507,467.0833333333333
2017-08-12 11:29:51,563,467.0833333333333
2017-08-12 11:55:49,593,467.0833333333333
2017-08-12 12:56:46,640,467.0833333333333
2017-08-12 14:02:50,624,467.0833333333333
2017-08-12 14:02:50,624,467.0833333333333
2017-08-12 15:29:47,534,467.0833333333333
2017-08-13 08:29:53,481,467.0833333333333
2017-08-13 09:29:54,573,467.0833333333333
2017-08-13 09:55:56,614,467.0833333333333
2017-08-13 11:29:55,563,467.0833333333333
2017-08-13 12:29:55,620,467.0833333333333
2017-08-13 13:55:56,669,467.0833333333333
2017-08-13 14:29:57,616,467.0833333333333
2017-08-13 16:02:56,514,467.0833333333333
2017-08-14 08:43:00,346,467.0833333333333
2017-08-14 09:29:57,420,467.0833333333333
2017-08-14 10:30:01,535,467.0833333333333
2017-08-14 12:30:00,645,467.0833333333333
2017-08-14 13:29:57,690,467.0833333333333
2017-08-14 14:03:00,694,467.0833333333333
2017-08-14 14:03:00,694,467.0833333333333
2017-08-14 15:30:00,639,467.0833333333333
2017-08-15 09:30:04,447,467.0833333333333
2017-08-15 09:57:02,477,467.0833333333333
2017-08-15 11:26:03,561,467.0833333333333
2017-08-15 12:26:03,618,467.0833333333333
2017-08-15 13:26:08,695,467.0833333333333
2017-08-15 14:00:06,695,467.0833333333333
2017-08-15 15:00:07,683,467.0833333333333
2017-08-15 16:03:03,654,467.0833333333333
2017-08-16 09:30:12,431,467.0833333333333
2017-08-16 10:29:08,484,467.0833333333333
2017-08-16 11:03:08,511,467.0833333333333
2017-08-16 11:56:10,523,467.0833333333333
2017-08-16 12:56:12,530,467.0833333333333
2017-08-16 13:56:11,561,467.0833333333333
2017-08-16 14:30:10,580,467.0833333333333
2017-08-16 16:03:11,506,467.0833333333333
2017-08-17 09:26:17,314,467.0833333333333
2017-08-17 09:59:17,329,467.0833333333333
2017-08-17 11:33:16,362,467.0833333333333
2017-08-17 12:26:17,399,467.0833333333333
2017-08-17 13:27:17,442,467.0833333333333
2017-08-17 14:30:19,507,467.0833333333333
2017-08-17 15:30:19,553,467.0833333333333
2017-08-17 15:57:15,574,467.0833333333333
2017-08-18 08:03:24,273,467.0833333333333
2017-08-18 08:03:24,273,467.0833333333333
2017-08-18 09:56:24,276,467.0833333333333
2017-08-18 11:30:22,338,467.0833333333333
2017-08-18 12:30:25,389,467.0833333333333
2017-08-18 12:56:26,440,467.0833333333333
2017-08-18 14:30:27,567,467.0833333333333
2017-08-18 14:56:25,576,467.0833333333333
2017-08-18 16:03:27,537,467.0833333333333
2017-08-19 08:30:28,353,467.0833333333333
2017-08-19 09:30:30,446,467.0833333333333
2017-08-19 09:56:32,480,467.0833333333333
2017-08-19 11:30:30,572,467.0833333333333
2017-08-19 12:30:32,663,467.0833333333333
2017-08-19 13:03:30,697,467.0833333333333
2017-08-19 14:03:31,687,467.0833333333333
2017-08-19 15:03:34,651,467.0833333333333
2017-08-19 16:03:35,580,467.0833333333333
